Start	End	chromID	winID	Chromosome	Length(bp)	invCenters	NHCenters	NAHRCenters	allRepCounts	intraRepCounts	BhererRegsNum	SpenceRegsNum	BhererRegsMean	SpenceRegsMean	BhererRegsWeightMean	SpenceRegsWeightMean
67821694	68792947	chr7q	chr7q6	chr7	971254	0.0	0.0	0.0	8.0	8.0	362.0	870.0	3.111890208951304	0.17253680845977012	1.301240234957283	0.11006062058943537
68792948	69764201	chr7q	chr7q7	chr7	971254	0.0	0.0	0.0	0.0	0.0	97.0	242.0	0.9392752198971971	0.16211135235537188	0.17795610397758235	0.03678879602120161
69764202	70735455	chr7q	chr7q8	chr7	971254	1.0	1.0	0.0	0.0	0.0	377.0	374.0	2.6013429376661112	0.489751024171123	1.2391073961081334	0.1927906918997046
70735456	71706709	chr7q	chr7q9	chr7	971254	0.0	0.0	0.0	0.0	0.0	344.0	314.0	2.255841872935131	0.4758792549044586	1.2062821729137931	0.14744998120594557
71706710	72677963	chr7q	chr7q10	chr7	971254	0.0	0.0	0.0	212.0	206.0	90.0	144.0	0.6474648506106933	0.09520735555555555	0.2458086127301023	0.06901430680815525
72677964	73649217	chr7q	chr7q11	chr7	971254	0.0	0.0	0.0	36.0	34.0	200.0	224.0	1.7227027721785024	0.43321322089285713	0.9616612389805833	0.15261103098130002
73649218	74620471	chr7q	chr7q12	chr7	971254	0.0	0.0	0.0	116.0	114.0	90.0	165.0	1.2808825873339544	0.34468464763636364	0.4730145235145909	0.14767726650400229
74620472	75591725	chr7q	chr7q13	chr7	971254	0.0	0.0	0.0	348.0	324.0	156.0	225.0	2.3594086843253477	0.5623154153777777	1.4231091812141972	0.2204798263412215
75591726	76562979	chr7q	chr7q14	chr7	971254	0.0	0.0	0.0	154.0	142.0	130.0	395.0	0.7804470468861336	0.17475738025316456	0.34323447438163174	0.11929210450403083
76562980	77534233	chr7q	chr7q15	chr7	971254	0.0	0.0	0.0	118.0	112.0	222.0	232.0	1.5235548814651259	0.31444582112068964	0.6857554851937578	0.11960515779859222
77534234	78505487	chr7q	chr7q16	chr7	971254	0.0	0.0	0.0	2.0	0.0	627.0	438.0	3.9289918415464915	0.7971354268721461	2.2998512233955988	0.33888922226624657
78505488	79476741	chr7q	chr7q17	chr7	971254	0.0	0.0	0.0	0.0	0.0	278.0	251.0	2.3956983317095957	0.5000770533067729	1.1670330715629214	0.10875356479840309
79476742	80447995	chr7q	chr7q18	chr7	971254	0.0	0.0	0.0	0.0	0.0	345.0	247.0	2.465240815943091	0.5001761191497975	1.3038998834879005	0.16017350571095385
80447996	81419249	chr7q	chr7q19	chr7	971254	0.0	0.0	0.0	2.0	0.0	347.0	293.0	2.4451941694537345	0.5640987910921502	1.4583576504896052	0.15687363755022832
81419250	82390503	chr7q	chr7q20	chr7	971254	0.0	0.0	0.0	8.0	2.0	439.0	303.0	3.2437992418802972	0.4900889943894389	1.6123992412657298	0.19362206881355973
82390504	83361757	chr7q	chr7q21	chr7	971254	0.0	0.0	0.0	4.0	0.0	329.0	682.0	1.6847402288730684	0.25162843369501464	0.6734000986030594	0.10705929159919375
83361758	84333011	chr7q	chr7q22	chr7	971254	0.0	0.0	0.0	0.0	0.0	252.0	817.0	2.719908853691386	0.054197120073439416	0.7639276166262547	0.038656038733955546
84333012	85304265	chr7q	chr7q23	chr7	971254	0.0	0.0	0.0	138.0	2.0	199.0	330.0	1.0367957047238459	0.09285526021212122	0.4014620988571441	0.04895462083667628
85304266	86275519	chr7q	chr7q24	chr7	971254	0.0	0.0	0.0	0.0	0.0	177.0	268.0	1.3531488297435914	0.2878813880597015	0.5076927929921802	0.06456063202201
86275520	87246773	chr7q	chr7q25	chr7	971254	0.0	0.0	0.0	52.0	2.0	250.0	391.0	0.9484971496585759	0.16500787652173912	0.47395112337544737	0.06954641819617487
87246774	88218027	chr7q	chr7q26	chr7	971254	0.0	0.0	0.0	4.0	2.0	181.0	196.0	0.8332529149995058	0.20903359658163265	0.5064540408265678	0.07310658806173441
88218028	89189281	chr7q	chr7q27	chr7	971254	0.0	0.0	0.0	4.0	0.0	294.0	403.0	1.8122991517702336	0.29535380880893297	0.6586881510461673	0.11317268072810081
89189282	90160535	chr7q	chr7q28	chr7	971254	0.0	0.0	0.0	26.0	20.0	222.0	251.0	1.0268121575014355	0.4039012345418327	0.4898437609889547	0.09357764871557007
90160536	91131789	chr7q	chr7q29	chr7	971254	0.0	0.0	0.0	0.0	0.0	274.0	223.0	1.2860728344713641	0.3689552869955157	0.8955826716747632	0.1271940319976157
91131790	92103043	chr7q	chr7q30	chr7	971254	0.0	0.0	0.0	8.0	0.0	144.0	281.0	2.5353523633650235	0.34683286512455513	0.6732749922914182	0.08343970569484409
92103044	93074297	chr7q	chr7q31	chr7	971254	0.0	0.0	0.0	10.0	0.0	251.0	202.0	2.2641030009962595	0.6899088079207921	0.9535661024988646	0.131820519411662
93074298	94045551	chr7q	chr7q32	chr7	971254	0.0	0.0	0.0	12.0	6.0	340.0	293.0	2.757349246907006	0.589703101672355	1.4589248021261685	0.18427725215106883
94045552	95016805	chr7q	chr7q33	chr7	971254	0.0	0.0	0.0	0.0	0.0	222.0	181.0	1.828147905470882	0.1874069814917127	0.38019736470681015	0.06253664711997346
95016806	95988059	chr7q	chr7q34	chr7	971254	0.0	0.0	0.0	0.0	0.0	362.0	377.0	1.812605182582727	0.1935939300530504	0.862701744563373	0.10374839582944118
95988060	96959313	chr7q	chr7q35	chr7	971254	0.0	0.0	0.0	0.0	0.0	281.0	490.0	2.9674780725059886	0.11510758681632653	1.1269185722319537	0.10069636474844264
96959314	97930567	chr7q	chr7q36	chr7	971254	0.0	0.0	0.0	232.0	12.0	278.0	358.0	2.1327063058258093	0.3519357740782123	1.1161117866182033	0.1497508813768993
97930568	98901821	chr7q	chr7q37	chr7	971254	0.0	0.0	0.0	0.0	0.0	218.0	211.0	2.853665423921552	0.20822516194312796	1.1643547373627894	0.1221039498230876
98901822	99873075	chr7q	chr7q38	chr7	971254	0.0	0.0	0.0	44.0	38.0	133.0	1083.0	0.7903198843964607	0.03254384893813481	0.2129770361285686	0.030202121250273464
99873076	100844329	chr7q	chr7q39	chr7	971254	0.0	0.0	0.0	162.0	156.0	170.0	584.0	0.7089319120939949	0.793446219349315	0.4962302510634775	0.168490833737828
100844330	101815583	chr7q	chr7q40	chr7	971254	1.0	1.0	0.0	20.0	14.0	305.0	367.0	1.5710051188015985	0.2762477134332425	1.0001893799634702	0.14351476592299953
101815584	102786837	chr7q	chr7q41	chr7	971254	0.0	0.0	0.0	260.0	252.0	110.0	172.0	0.9491116523650805	0.2266731525	0.4663824363879524	0.14123667627096967
102786838	103758091	chr7q	chr7q42	chr7	971254	0.0	0.0	0.0	28.0	26.0	359.0	423.0	3.5079854318525223	0.5168896020094562	1.1424464126552547	0.16943074777930087
103758092	104729345	chr7q	chr7q43	chr7	971254	0.0	0.0	0.0	24.0	2.0	294.0	298.0	1.3217027672884056	0.3410867809395973	0.6502585421108563	0.11500953624584717
104729346	105700599	chr7q	chr7q44	chr7	971254	0.0	0.0	0.0	12.0	2.0	373.0	245.0	3.003955179216065	0.5522150974693878	1.7309900609807916	0.21760087858010516
105700600	106671853	chr7q	chr7q45	chr7	971254	0.0	0.0	0.0	6.0	0.0	448.0	380.0	4.856849270322652	0.7250760213157895	2.089666871381194	0.2592244890873905
106671854	107643107	chr7q	chr7q46	chr7	971254	0.0	0.0	0.0	0.0	0.0	266.0	228.0	3.7412499845499094	0.565442055877193	1.1324260744424552	0.1455806840281796
107643108	108614361	chr7q	chr7q47	chr7	971254	0.0	0.0	0.0	6.0	2.0	267.0	284.0	1.7719509826958841	0.2414255092253521	0.6527382414258798	0.10440409151083659
108614362	109585615	chr7q	chr7q48	chr7	971254	0.0	0.0	0.0	4.0	0.0	214.0	258.0	1.1934784212624616	0.2554657781782946	0.6421241019046006	0.10403687174364608
109585616	110556869	chr7q	chr7q49	chr7	971254	0.0	0.0	0.0	0.0	0.0	298.0	274.0	2.2239426645795715	0.49055687755474453	0.9693923307290002	0.18115175263933772
110556870	111528123	chr7q	chr7q50	chr7	971254	0.0	0.0	0.0	4.0	0.0	176.0	183.0	1.1222027286939429	0.08042850202185792	0.3876487812319362	0.06435805802266271
111528124	112499377	chr7q	chr7q51	chr7	971254	0.0	0.0	0.0	4.0	0.0	327.0	281.0	3.7551385011660092	0.4846745601779359	1.1428682671252546	0.1421995442473576
112499378	113470631	chr7q	chr7q52	chr7	971254	0.0	0.0	0.0	4.0	4.0	196.0	271.0	0.9291060971958759	0.18728117815498155	0.6306255323197519	0.09623892707804209
113470632	114441885	chr7q	chr7q53	chr7	971254	0.0	0.0	0.0	0.0	0.0	162.0	263.0	0.7819831923744726	0.09027350558935361	0.3722132356621662	0.047300620156152155
114441886	115413139	chr7q	chr7q54	chr7	971254	0.0	0.0	0.0	0.0	0.0	187.0	285.0	1.4894333812549612	0.20503080540350876	0.510594692765884	0.07597896227152298
115413140	116384393	chr7q	chr7q55	chr7	971254	0.0	0.0	0.0	0.0	0.0	261.0	216.0	3.1342006726813962	0.17962596314814816	0.8423794204171456	0.0954158214553703
116384394	117355647	chr7q	chr7q56	chr7	971254	0.0	0.0	0.0	14.0	2.0	209.0	134.0	1.3986446866502376	0.215332575	0.5547957900964338	0.06987286963000629
117355648	118326901	chr7q	chr7q57	chr7	971254	0.0	0.0	0.0	0.0	0.0	160.0	252.0	1.2481703337794319	0.1432359019047619	0.4144795802089489	0.05264192399235986
118326902	119298155	chr7q	chr7q58	chr7	971254	0.0	0.0	0.0	4.0	2.0	95.0	113.0	0.5561674872123674	0.43070835522123896	0.22725948018320294	0.02613958083920554
119298156	120269409	chr7q	chr7q59	chr7	971254	0.0	0.0	0.0	0.0	0.0	110.0	170.0	0.5688310443165024	0.1603763995882353	0.29458026369290824	0.036933113866659796
120269410	121240663	chr7q	chr7q60	chr7	971254	0.0	0.0	0.0	44.0	2.0	250.0	261.0	1.7365552066036793	0.17127040961685824	0.6801897601444338	0.07686211362389701
121240664	122211917	chr7q	chr7q61	chr7	971254	0.0	0.0	0.0	20.0	0.0	245.0	226.0	1.5789117094916758	0.5025620749557522	0.7749697159788473	0.1282423339872464
122211918	123183171	chr7q	chr7q62	chr7	971254	0.0	0.0	0.0	8.0	0.0	191.0	215.0	1.6855379047139438	0.1913138514883721	0.3407302054731363	0.06541228947416146
123183172	124154425	chr7q	chr7q63	chr7	971254	0.0	0.0	0.0	18.0	4.0	229.0	258.0	1.0654649886034746	0.13493624166666668	0.3680831751411865	0.059967413848254034
124154426	125125679	chr7q	chr7q64	chr7	971254	0.0	0.0	0.0	2.0	2.0	194.0	275.0	2.4487020236847674	0.42527898076363635	0.6487378439727574	0.09171428759212305
125125680	126096933	chr7q	chr7q65	chr7	971254	0.0	0.0	0.0	0.0	0.0	208.0	279.0	0.9765943317300712	0.3447601494982079	0.4316871113297431	0.08065320209746525
126096934	127068187	chr7q	chr7q66	chr7	971254	0.0	0.0	0.0	8.0	6.0	268.0	250.0	1.360093918820244	0.22754825024	0.4645057391158403	0.07208635171726302
127068188	128039441	chr7q	chr7q67	chr7	971254	0.0	0.0	0.0	0.0	0.0	221.0	218.0	2.0883270271439427	0.2490513163761468	0.9334783113660865	0.09159181090881732
128039442	129010695	chr7q	chr7q68	chr7	971254	0.0	0.0	0.0	130.0	46.0	243.0	302.0	1.2150922105101654	0.2924694599337748	0.820537681742874	0.13015595268908708
129010696	129981949	chr7q	chr7q69	chr7	971254	0.0	0.0	0.0	2.0	0.0	287.0	446.0	1.5424866302453173	0.2765873753587444	1.015347520103161	0.14522590284255102
129981950	130953203	chr7q	chr7q70	chr7	971254	0.0	0.0	0.0	12.0	0.0	374.0	410.0	2.897078206658701	0.5711627456829268	1.8986056510486085	0.2798306564811072
130953204	131924457	chr7q	chr7q71	chr7	971254	0.0	0.0	0.0	0.0	0.0	445.0	404.0	4.096252320441613	1.1887458065346534	2.3049131729797274	0.30453427167038866
131924458	132895711	chr7q	chr7q72	chr7	971254	0.0	0.0	0.0	38.0	4.0	323.0	252.0	1.7005033323568042	0.2530216846428571	0.9640445231188003	0.13855023643083803
132895712	133866965	chr7q	chr7q73	chr7	971254	0.0	0.0	0.0	0.0	0.0	145.0	154.0	0.7318953744482196	0.2428615775974026	0.25356015530208675	0.049188394440163694
133866966	134838219	chr7q	chr7q74	chr7	971254	0.0	0.0	0.0	8.0	4.0	353.0	378.0	1.561567563638306	0.31463510907407405	0.8054320460171817	0.11366766778681085
134838220	135809473	chr7q	chr7q75	chr7	971254	0.0	0.0	0.0	8.0	0.0	374.0	401.0	2.683136593170378	0.5672381243890274	1.4233545995390322	0.20896626663755882
135809474	136780727	chr7q	chr7q76	chr7	971254	0.0	0.0	0.0	14.0	0.0	324.0	302.0	1.9828013923970742	0.4747077895033113	1.0097178837867036	0.14248506582712167
136780728	137751981	chr7q	chr7q77	chr7	971254	0.0	0.0	0.0	4.0	0.0	374.0	319.0	3.0764301129315372	0.4872116792789969	1.5417711611041074	0.18457942911587857
137751982	138723235	chr7q	chr7q78	chr7	971254	0.0	0.0	0.0	22.0	0.0	446.0	490.0	3.4090892727128446	0.8184501208163265	2.534047726924225	0.3612389551251732
138723236	139694489	chr7q	chr7q79	chr7	971254	0.0	0.0	0.0	16.0	2.0	326.0	246.0	2.275947484966226	0.7947718605691056	1.3979104909480595	0.19369676539792394
139694490	140665743	chr7q	chr7q80	chr7	971254	0.0	0.0	0.0	8.0	0.0	279.0	271.0	2.9260194236519257	0.8010442680811808	1.3693713538559038	0.1906906110855361
140665744	141636997	chr7q	chr7q81	chr7	971254	0.0	0.0	0.0	2.0	0.0	266.0	338.0	1.86937021409897	0.15243207346153848	0.7607478954225542	0.079071230975278
141636998	142608251	chr7q	chr7q82	chr7	971254	0.0	0.0	0.0	58.0	44.0	294.0	567.0	3.4650305375602155	0.4837710682010582	1.4203119963944566	0.2198255198407502
142608252	143579505	chr7q	chr7q83	chr7	971254	0.0	0.0	0.0	58.0	36.0	177.0	161.0	2.388334287315057	0.3833193944720497	0.7539144965567302	0.1623899536928717
143579506	144550759	chr7q	chr7q84	chr7	971254	0.0	0.0	0.0	78.0	34.0	254.0	265.0	1.7337654785670564	0.2605942279245283	0.8200681725212412	0.12269454350719969
144550760	145522013	chr7q	chr7q85	chr7	971254	0.0	0.0	0.0	0.0	0.0	282.0	344.0	1.8001121553373183	0.3354299269186046	0.964332568231341	0.1058995480747665
145522014	146493267	chr7q	chr7q86	chr7	971254	0.0	0.0	0.0	0.0	0.0	231.0	281.0	1.1483313935878205	0.1967365266192171	0.6007622126564737	0.09119915167532816
146493268	147464521	chr7q	chr7q87	chr7	971254	0.0	0.0	0.0	4.0	0.0	353.0	362.0	3.0365126184311735	0.601732886961326	1.350176415298512	0.18325303863959178
147464522	148435775	chr7q	chr7q88	chr7	971254	0.0	0.0	0.0	0.0	0.0	502.0	732.0	4.345399941429444	1.913960555464481	2.432508306656041	0.401768171429219
148435776	149407029	chr7q	chr7q89	chr7	971254	0.0	0.0	0.0	48.0	12.0	291.0	333.0	2.482096863727841	0.42450043165165163	1.0697370883538984	0.14902697004416268
149407030	150378283	chr7q	chr7q90	chr7	971254	0.0	0.0	0.0	38.0	26.0	270.0	789.0	3.740883686056597	0.4960099475285171	2.032706589106544	0.23186679778427907
150378284	151349537	chr7q	chr7q91	chr7	971254	0.0	0.0	0.0	6.0	2.0	465.0	682.0	2.8882268793281134	0.4958244570967742	1.8462816771119348	0.2324331584759383
151349538	152320791	chr7q	chr7q92	chr7	971254	0.0	0.0	0.0	20.0	0.0	362.0	589.0	7.804595771318808	1.1040855838200339	3.4890399621979094	0.40409122508286155
152320792	153292045	chr7q	chr7q93	chr7	971254	0.0	0.0	0.0	6.0	4.0	456.0	773.0	4.342731721275519	1.4178566508408796	3.0700587030054303	0.4405859907948773
153292046	154263299	chr7q	chr7q94	chr7	971254	0.0	0.0	0.0	10.0	10.0	383.0	548.0	4.112203154046927	1.0389072432481752	2.9325665542290205	0.4728631943880377
154263300	155234553	chr7q	chr7q95	chr7	971254	0.0	0.0	0.0	16.0	4.0	402.0	621.0	5.201771014424459	1.1654599680515298	2.94371815301151	0.4692917092079232
155234554	156205807	chr7q	chr7q96	chr7	971254	0.0	0.0	0.0	8.0	8.0	446.0	474.0	4.586150932855076	0.8688152420886076	4.193099341137068	0.4475430601914122
156205808	157177061	chr7q	chr7q97	chr7	971254	1.0	1.0	0.0	2.0	0.0	246.0	401.0	1.6603865918689678	0.34004772645885284	1.2092401072911125	0.1971462417707749
157177062	158148315	chr7q	chr7q98	chr7	971254	0.0	0.0	0.0	16.0	16.0	347.0	666.0	3.6900958295434023	0.8331052411411412	2.3983301408893327	0.43645327582303217
158148316	159119569	chr7q	chr7q99	chr7	971254	1.0	0.0	1.0	14.0	10.0	207.0	364.0	3.028057707246762	0.3857097447802198	1.026402699349624	0.17048249498093512
113565	550346	chr8p	chr8p0	chr8	436782	0.0	0.0	0.0	182.0	4.0	99.0	285.0	1.9006516968181766	0.6267169701754386	1.151327552696447	0.38994724286293087
550347	987128	chr8p	chr8p1	chr8	436782	0.0	0.0	0.0	14.0	12.0	79.0	177.0	1.9749573741139244	0.3020826322033898	0.6161399710828298	0.22914799682251089
987129	1423910	chr8p	chr8p2	chr8	436782	0.0	0.0	0.0	80.0	80.0	177.0	325.0	2.4014828658191734	1.0040396252307693	1.9474026569037397	0.5296023258544558
1423911	1860692	chr8p	chr8p3	chr8	436782	0.0	0.0	0.0	4.0	4.0	179.0	275.0	4.312432230447028	0.8952270767272728	2.47681307074195	0.3764630916140411
1860693	2297474	chr8p	chr8p4	chr8	436782	1.0	0.0	1.0	2.0	2.0	205.0	328.0	4.5987467912195745	1.1388433338414634	2.9838073209019425	0.6953781322109173
2297475	2734256	chr8p	chr8p5	chr8	436782	0.0	0.0	0.0	2.0	2.0	179.0	246.0	3.2756616491619828	1.233567055691057	2.970841336066632	0.5029352514687716
2734257	3171038	chr8p	chr8p6	chr8	436782	0.0	0.0	0.0	0.0	0.0	249.0	329.0	4.245217881927729	1.1709783565349543	3.1051414640244728	0.5109494615582031
3171039	3607820	chr8p	chr8p7	chr8	436782	0.0	0.0	0.0	0.0	0.0	275.0	393.0	3.9860652214547825	0.9042866938931298	2.265407658540522	0.526069379227763
3607821	4044602	chr8p	chr8p8	chr8	436782	0.0	0.0	0.0	0.0	0.0	285.0	409.0	3.5097811985963534	1.1633553352078239	2.629721603872916	0.5465623270868363
4044603	4481384	chr8p	chr8p9	chr8	436782	0.0	0.0	0.0	0.0	0.0	404.0	329.0	6.48165933081673	1.470183438905775	4.388203936548489	0.7541878873720803
4481385	4918166	chr8p	chr8p10	chr8	436782	0.0	0.0	0.0	0.0	0.0	263.0	244.0	5.233613405513415	1.0168861454918032	3.181379886575856	0.44666786815085513
4918167	5354948	chr8p	chr8p11	chr8	436782	0.0	0.0	0.0	14.0	2.0	179.0	413.0	2.4386069184631247	0.5105480886198547	1.111287592684085	0.26688928513214255
5354949	5791730	chr8p	chr8p12	chr8	436782	0.0	0.0	0.0	2.0	0.0	359.0	358.0	3.9686792210305133	1.1388446983240224	2.275307941830902	0.49894220471669365
5791731	6228512	chr8p	chr8p13	chr8	436782	0.0	0.0	0.0	0.0	0.0	336.0	394.0	5.033229292905753	0.9638611307106599	2.5871839866168775	0.47226958466695507
6228513	6665294	chr8p	chr8p14	chr8	436782	0.0	0.0	0.0	0.0	0.0	319.0	319.0	5.128052328525524	1.0039456463949843	3.0241233266845384	0.4907568466637893
6665295	7102076	chr8p	chr8p15	chr8	436782	0.0	0.0	0.0	292.0	60.0	226.0	295.0	6.024163706416532	0.9909230613559322	2.6768000965672596	0.5240983781658849
7102077	7538858	chr8p	chr8p16	chr8	436782	0.0	0.0	0.0	326.0	100.0	1.0	39.0	0.0065437050000011	1.2639210512820513	0.0065437050000011	0.5672500546182884
7538859	7975640	chr8p	chr8p17	chr8	436782	0.0	0.0	0.0	388.0	104.0	1.0	63.0	0.012087039999999	0.8808365396825397	0.012087039999999	1.0019316104263103
7975641	8412422	chr8p	chr8p18	chr8	436782	0.0	0.0	0.0	52.0	4.0	171.0	144.0	2.3410302225140462	0.7263421569444444	1.3793386595404913	1.1850742011679702
8412423	8849204	chr8p	chr8p19	chr8	436782	0.0	0.0	0.0	0.0	0.0	219.0	213.0	1.9202226034246863	0.4620391676056338	1.5674404206256618	0.24694756308099375
8849205	9285986	chr8p	chr8p20	chr8	436782	0.0	0.0	0.0	0.0	0.0	275.0	203.0	3.8173264847269586	0.7409115197044335	2.521236936850302	0.2924838689035035
9285987	9722768	chr8p	chr8p21	chr8	436782	0.0	0.0	0.0	0.0	0.0	108.0	185.0	0.7227958757402445	0.16834384054054055	0.36912752333609833	0.12188599856822652
9722769	10159550	chr8p	chr8p22	chr8	436782	1.0	0.0	1.0	0.0	0.0	197.0	294.0	2.441409235786473	0.23352652551020409	0.9198680011107837	0.17638187463592578
10159551	10596332	chr8p	chr8p23	chr8	436782	0.0	0.0	0.0	2.0	0.0	238.0	455.0	2.4910762531515163	0.2599158962637363	2.061513729223599	0.21348080137722972
10596333	11033114	chr8p	chr8p24	chr8	436782	0.0	0.0	0.0	0.0	0.0	172.0	366.0	1.4068147732261598	0.17649332049180327	0.9892784687840624	0.139609595870018
11033115	11469896	chr8p	chr8p25	chr8	436782	0.0	0.0	0.0	6.0	0.0	227.0	185.0	3.8906412017608663	0.3084091243243243	2.1702314971168333	0.21002662450913373
11469897	11906678	chr8p	chr8p26	chr8	436782	0.0	0.0	0.0	258.0	54.0	197.0	292.0	1.579987630811887	0.39265143424657534	0.9197782659380134	0.24422565954824563
11906679	12343460	chr8p	chr8p27	chr8	436782	0.0	0.0	0.0	136.0	58.0	7.0	122.0	16.312274916424926	0.6915493180327869	0.2133958753743781	0.8194557137734696
12343461	12780242	chr8p	chr8p28	chr8	436782	0.0	0.0	0.0	320.0	62.0	138.0	211.0	8.296581336232256	0.7193093241706161	3.118540709527914	0.37518012183941446
12780243	13217024	chr8p	chr8p29	chr8	436782	0.0	0.0	0.0	0.0	0.0	233.0	222.0	5.596256971458143	0.5680561896396397	2.392742779031871	0.3080655478445324
13217025	13653806	chr8p	chr8p30	chr8	436782	0.0	0.0	0.0	2.0	0.0	218.0	276.0	2.345906947683206	0.5393305398550725	1.2498386062950053	0.27648686860073046
13653807	14090588	chr8p	chr8p31	chr8	436782	0.0	0.0	0.0	0.0	0.0	223.0	313.0	2.1845888222650047	0.4864787763578275	1.5432482253215583	0.24691954502080582
14090589	14527370	chr8p	chr8p32	chr8	436782	0.0	0.0	0.0	6.0	0.0	173.0	246.0	1.0362181011554277	0.29488626585365857	0.6229298815134039	0.16285295294855
14527371	14964152	chr8p	chr8p33	chr8	436782	0.0	0.0	0.0	0.0	0.0	185.0	165.0	2.326890931675829	0.3026638678787879	0.6478846048711445	0.19660791019736995
14964153	15400934	chr8p	chr8p34	chr8	436782	0.0	0.0	0.0	0.0	0.0	223.0	203.0	1.7104645595063985	0.4090005339901478	1.3311578253570937	0.2656576927652226
15400935	15837716	chr8p	chr8p35	chr8	436782	0.0	0.0	0.0	2.0	0.0	213.0	203.0	2.405010091456121	0.40962645763546796	1.093970239293452	0.23830657432099728
15837717	16274498	chr8p	chr8p36	chr8	436782	0.0	0.0	0.0	0.0	0.0	145.0	151.0	1.2224785781722196	0.3154617139072848	0.7581951248390432	0.21704096958096578
16274499	16711280	chr8p	chr8p37	chr8	436782	0.0	0.0	0.0	0.0	0.0	168.0	157.0	2.5314294395835772	0.8958256140127389	1.575308726783862	0.2507699555067609
16711281	17148062	chr8p	chr8p38	chr8	436782	0.0	0.0	0.0	6.0	0.0	213.0	219.0	4.055438627300434	1.363643381278539	2.6990589673802643	0.4044443248520386
17148063	17584844	chr8p	chr8p39	chr8	436782	0.0	0.0	0.0	6.0	0.0	332.0	320.0	4.079156638103782	0.98092272875	3.721501170763276	0.5556658999755556
17584845	18021626	chr8p	chr8p40	chr8	436782	0.0	0.0	0.0	2.0	0.0	195.0	222.0	2.4417419112043435	0.44773953693693697	1.1035702930162095	0.24125688241295448
18021627	18458408	chr8p	chr8p41	chr8	436782	0.0	0.0	0.0	0.0	0.0	226.0	220.0	1.9755985369470228	0.5862699313636364	1.0335497596369898	0.2322231021334947
18458409	18895190	chr8p	chr8p42	chr8	436782	0.0	0.0	0.0	0.0	0.0	271.0	191.0	6.206042446678076	1.084854132146597	2.004931615235279	0.3653575657322927
18895191	19331972	chr8p	chr8p43	chr8	436782	0.0	0.0	0.0	2.0	0.0	287.0	233.0	3.7098968713256073	1.1589790849785409	2.811049754006722	0.4313701635362309
19331973	19768754	chr8p	chr8p44	chr8	436782	0.0	0.0	0.0	0.0	0.0	231.0	190.0	3.0572335233768757	0.479465309	1.384933253257811	0.2254224447552238
19768755	20205536	chr8p	chr8p45	chr8	436782	0.0	0.0	0.0	0.0	0.0	223.0	260.0	3.9610496922862524	0.5243853365384615	2.363046789033246	0.32429210524337776
20205537	20642318	chr8p	chr8p46	chr8	436782	0.0	0.0	0.0	0.0	0.0	171.0	135.0	1.9483866159948022	0.1867912788148148	0.7786119031509608	0.11304836188583228
20642319	21079100	chr8p	chr8p47	chr8	436782	0.0	0.0	0.0	2.0	0.0	198.0	138.0	3.7721999575750043	0.5106278224637681	1.7546800130894393	0.2505807003889886
21079101	21515882	chr8p	chr8p48	chr8	436782	0.0	0.0	0.0	4.0	4.0	216.0	186.0	3.6001462973609524	0.5155069401612903	2.4732003720884923	0.284873078444278
21515883	21952664	chr8p	chr8p49	chr8	436782	0.0	0.0	0.0	4.0	0.0	144.0	141.0	3.3255907412166508	0.6415209624113475	1.5972223143204634	0.256457237191116
21952665	22389446	chr8p	chr8p50	chr8	436782	0.0	0.0	0.0	0.0	0.0	124.0	114.0	3.3862604842712654	0.5427642412280702	2.1156929567693523	0.20826903805402028
22389447	22826228	chr8p	chr8p51	chr8	436782	0.0	0.0	0.0	0.0	0.0	223.0	155.0	3.164750448875338	0.541467909032258	2.323984386283157	0.3438128927429067
22826229	23263010	chr8p	chr8p52	chr8	436782	0.0	0.0	0.0	4.0	4.0	229.0	168.0	3.1899639210929296	0.5090351404761905	2.6217587060016534	0.3344506641390859
23263011	23699792	chr8p	chr8p53	chr8	436782	0.0	0.0	0.0	12.0	0.0	212.0	153.0	3.0233073807545794	0.6564854130718955	1.501745534106401	0.24631345681362604
23699793	24136574	chr8p	chr8p54	chr8	436782	0.0	0.0	0.0	0.0	0.0	90.0	103.0	1.2898123464461169	0.19611040873786406	0.5887962070595484	0.05728431341037003
24136575	24573356	chr8p	chr8p55	chr8	436782	0.0	0.0	0.0	0.0	0.0	125.0	131.0	1.505396513319411	0.26044456809160305	0.793677161041409	0.07372181828912992
24573357	25010138	chr8p	chr8p56	chr8	436782	0.0	0.0	0.0	4.0	0.0	160.0	206.0	1.2429769441259886	0.23700307621359223	1.0225869593052714	0.1500917457520131
25010139	25446920	chr8p	chr8p57	chr8	436782	0.0	0.0	0.0	12.0	2.0	118.0	140.0	1.807121584149638	0.4319640439285714	0.841362101391825	0.15309661976537808
25446921	25883702	chr8p	chr8p58	chr8	436782	0.0	0.0	0.0	0.0	0.0	216.0	200.0	3.3416038092588263	1.11298202165	2.1803267721498987	0.3279441729541788
25883703	26320484	chr8p	chr8p59	chr8	436782	0.0	0.0	0.0	6.0	0.0	180.0	233.0	2.6128421667209865	0.6893406678111588	1.4708588456485956	0.2290040780165853
26320485	26757266	chr8p	chr8p60	chr8	436782	0.0	0.0	0.0	0.0	0.0	246.0	329.0	2.517438547765724	0.09477290699088146	1.410931631435469	0.0858108285109373
